,grid_id,x,y,visitors
2711,13741,108.0,96.0,13
2712,13744,111.0,96.0,3
2713,13760,127.0,96.0,2
2714,13761,128.0,96.0,2
2715,13781,6.0,97.0,1
2716,13787,12.0,97.0,3
2717,13791,16.0,97.0,1
2718,13792,17.0,97.0,12
2719,13793,18.0,97.0,19
2720,13794,19.0,97.0,7
2721,13795,20.0,97.0,1
2722,13815,40.0,97.0,1
2723,13816,41.0,97.0,1
2724,13818,43.0,97.0,1
2725,13819,44.0,97.0,3
2726,13820,45.0,97.0,25
2727,13821,46.0,97.0,15
2728,13822,47.0,97.0,10
2729,13824,49.0,97.0,2
2730,13828,53.0,97.0,8
2731,13829,54.0,97.0,4
2732,13831,56.0,97.0,1
2733,13832,57.0,97.0,5
2734,13834,59.0,97.0,6
2735,13835,60.0,97.0,23
2736,13836,61.0,97.0,1
2737,13840,65.0,97.0,21
2738,13841,66.0,97.0,21
2739,13843,68.0,97.0,2
2740,13844,69.0,97.0,1
2741,13845,70.0,97.0,14
2742,13846,71.0,97.0,6
2743,13847,72.0,97.0,28
2744,13848,73.0,97.0,23
2745,13850,75.0,97.0,10
2746,13851,76.0,97.0,2
2747,13852,77.0,97.0,4
2748,13853,78.0,97.0,15
2749,13854,79.0,97.0,10
2750,13855,80.0,97.0,43
2751,13856,81.0,97.0,13
2752,13857,82.0,97.0,14
2753,13858,83.0,97.0,9
2754,13859,84.0,97.0,3
2755,13860,85.0,97.0,13
2756,13861,86.0,97.0,13
2757,13863,88.0,97.0,1
2758,13864,89.0,97.0,14
2759,13865,90.0,97.0,1
2760,13866,91.0,97.0,9
2761,13867,92.0,97.0,5
2762,13868,93.0,97.0,46
2763,13869,94.0,97.0,15
2764,13870,95.0,97.0,35
2765,13871,96.0,97.0,20
2766,13872,97.0,97.0,17
2767,13874,99.0,97.0,2
2768,13877,102.0,97.0,14
2769,13878,103.0,97.0,29
2770,13879,104.0,97.0,10
2771,13880,105.0,97.0,2
2772,13884,109.0,97.0,5
2773,13885,110.0,97.0,1
2774,13906,131.0,97.0,3
2775,13930,13.0,98.0,6
2776,13931,14.0,98.0,7
2777,13932,15.0,98.0,27
2778,13933,16.0,98.0,23
2779,13934,17.0,98.0,47
2780,13935,18.0,98.0,4
2781,13942,25.0,98.0,8
2782,13944,27.0,98.0,3
2783,13955,38.0,98.0,3
2784,13956,39.0,98.0,2
2785,13958,41.0,98.0,12
2786,13961,44.0,98.0,1
2787,13962,45.0,98.0,3
2788,13964,47.0,98.0,3
2789,13966,49.0,98.0,4
2790,13967,50.0,98.0,6
2791,13968,51.0,98.0,7
2792,13969,52.0,98.0,9
2793,13970,53.0,98.0,12
2794,13971,54.0,98.0,3
2795,13972,55.0,98.0,13
2796,13974,57.0,98.0,25
2797,13975,58.0,98.0,6
2798,13976,59.0,98.0,4
2799,13977,60.0,98.0,12
2800,13979,62.0,98.0,17
2801,13982,65.0,98.0,13
2802,13983,66.0,98.0,13
2803,13984,67.0,98.0,4
2804,13985,68.0,98.0,15
2805,13986,69.0,98.0,18
2806,13987,70.0,98.0,7
2807,13988,71.0,98.0,7
2808,13990,73.0,98.0,1
2809,13991,74.0,98.0,5
2810,13993,76.0,98.0,3
2811,13994,77.0,98.0,3
2812,13995,78.0,98.0,9
2813,13997,80.0,98.0,4
2814,13998,81.0,98.0,18
2815,13999,82.0,98.0,9
2816,14000,83.0,98.0,23
2817,14001,84.0,98.0,4
2818,14002,85.0,98.0,6
2819,14003,86.0,98.0,6
2820,14005,88.0,98.0,3
2821,14006,89.0,98.0,16
2822,14007,90.0,98.0,3
2823,14008,91.0,98.0,45
2824,14009,92.0,98.0,24
2825,14010,93.0,98.0,43
2826,14011,94.0,98.0,19
2827,14012,95.0,98.0,25
2828,14013,96.0,98.0,33
2829,14014,97.0,98.0,32
2830,14016,99.0,98.0,2
2831,14019,102.0,98.0,2
2832,14020,103.0,98.0,5
2833,14021,104.0,98.0,14
2834,14024,107.0,98.0,7
2835,14025,108.0,98.0,1
2836,14048,131.0,98.0,19
2837,14049,132.0,98.0,3
2838,14066,7.0,99.0,3
2839,14072,13.0,99.0,1
2840,14075,16.0,99.0,3
2841,14076,17.0,99.0,6
2842,14077,18.0,99.0,3
2843,14079,20.0,99.0,1
2844,14092,33.0,99.0,1
2845,14100,41.0,99.0,3
2846,14102,43.0,99.0,42
2847,14103,44.0,99.0,6
2848,14105,46.0,99.0,4
2849,14108,49.0,99.0,9
2850,14112,53.0,99.0,3
2851,14113,54.0,99.0,2
2852,14114,55.0,99.0,7
2853,14115,56.0,99.0,7
2854,14116,57.0,99.0,2
2855,14117,58.0,99.0,4
2856,14118,59.0,99.0,11
2857,14119,60.0,99.0,7
2858,14120,61.0,99.0,4
2859,14122,63.0,99.0,1
2860,14123,64.0,99.0,4
2861,14124,65.0,99.0,3
2862,14125,66.0,99.0,15
2863,14126,67.0,99.0,20
2864,14127,68.0,99.0,3
2865,14128,69.0,99.0,1
2866,14129,70.0,99.0,7
2867,14130,71.0,99.0,27
2868,14131,72.0,99.0,8
2869,14132,73.0,99.0,20
2870,14133,74.0,99.0,5
2871,14134,75.0,99.0,11
2872,14135,76.0,99.0,10
2873,14136,77.0,99.0,7
2874,14137,78.0,99.0,2
2875,14138,79.0,99.0,11
2876,14139,80.0,99.0,2
2877,14140,81.0,99.0,6
2878,14141,82.0,99.0,7
2879,14142,83.0,99.0,4
2880,14143,84.0,99.0,20
2881,14145,86.0,99.0,1
2882,14148,89.0,99.0,3
2883,14149,90.0,99.0,39
2884,14150,91.0,99.0,23
2885,14151,92.0,99.0,25
2886,14152,93.0,99.0,14
2887,14153,94.0,99.0,43
2888,14154,95.0,99.0,11
2889,14155,96.0,99.0,2
2890,14156,97.0,99.0,1
2891,14158,99.0,99.0,2
2892,14161,102.0,99.0,2
2893,14162,103.0,99.0,4
2894,14163,104.0,99.0,2
2895,14164,105.0,99.0,7
2896,14167,108.0,99.0,2
2897,14187,128.0,99.0,7
2898,14188,129.0,99.0,1
2899,14189,130.0,99.0,15
2900,14190,131.0,99.0,16
2901,14191,132.0,99.0,42
2902,14206,5.0,100.0,1
2903,14213,12.0,100.0,2
2904,14216,15.0,100.0,4
2905,14218,17.0,100.0,5
2906,14225,24.0,100.0,1
2907,14233,32.0,100.0,12
2909,14235,34.0,100.0,1
2910,14239,38.0,100.0,2
2911,14243,42.0,100.0,1
2912,14244,43.0,100.0,14
2913,14252,51.0,100.0,27
2914,14255,54.0,100.0,2
2915,14256,55.0,100.0,4
2916,14257,56.0,100.0,1
2917,14258,57.0,100.0,2
2918,14261,60.0,100.0,4
2919,14262,61.0,100.0,15
2920,14263,62.0,100.0,9
2921,14264,63.0,100.0,2
2922,14265,64.0,100.0,22
2923,14266,65.0,100.0,5
2924,14267,66.0,100.0,21
2925,14268,67.0,100.0,36
2926,14269,68.0,100.0,16
2927,14270,69.0,100.0,12
2928,14271,70.0,100.0,27
2929,14272,71.0,100.0,2
2930,14273,72.0,100.0,1
2931,14274,73.0,100.0,5
2932,14275,74.0,100.0,7
2933,14276,75.0,100.0,24
2934,14277,76.0,100.0,7
2935,14278,77.0,100.0,6
2936,14279,78.0,100.0,5
2937,14280,79.0,100.0,15
2938,14281,80.0,100.0,3
2939,14282,81.0,100.0,7
2940,14283,82.0,100.0,1
2941,14284,83.0,100.0,8
2942,14286,85.0,100.0,24
2943,14287,86.0,100.0,9
2944,14288,87.0,100.0,11
2945,14289,88.0,100.0,21
2946,14290,89.0,100.0,23
2947,14291,90.0,100.0,11
2948,14292,91.0,100.0,107
2949,14293,92.0,100.0,29
2950,14294,93.0,100.0,13
2951,14295,94.0,100.0,74
2952,14296,95.0,100.0,66
2953,14297,96.0,100.0,54
2954,14298,97.0,100.0,26
2955,14300,99.0,100.0,4
2956,14301,100.0,100.0,3
2957,14302,101.0,100.0,7
2958,14303,102.0,100.0,2
2959,14305,104.0,100.0,3
2960,14306,105.0,100.0,5
2961,14307,106.0,100.0,1
2962,14309,108.0,100.0,3
2963,14324,123.0,100.0,4
2964,14326,125.0,100.0,9
2965,14327,126.0,100.0,3
2966,14329,128.0,100.0,4
2967,14331,130.0,100.0,2
2968,14332,131.0,100.0,9
2969,14333,132.0,100.0,5
2970,14334,133.0,100.0,1
2971,14350,7.0,101.0,4
2972,14354,11.0,101.0,1
2973,14355,12.0,101.0,1
2974,14361,18.0,101.0,1
2975,14375,32.0,101.0,7
2976,14377,34.0,101.0,5
2977,14378,35.0,101.0,1
2978,14382,39.0,101.0,3
2979,14384,41.0,101.0,7
2980,14385,42.0,101.0,28
2981,14386,43.0,101.0,66
2982,14387,44.0,101.0,2
2983,14392,49.0,101.0,9
2984,14393,50.0,101.0,5
2985,14394,51.0,101.0,6
2986,14395,52.0,101.0,6
2987,14396,53.0,101.0,7
2988,14397,54.0,101.0,17
2989,14398,55.0,101.0,8
2990,14399,56.0,101.0,2
2991,14400,57.0,101.0,5
2992,14401,58.0,101.0,2
2993,14402,59.0,101.0,4
2994,14404,61.0,101.0,5
2995,14405,62.0,101.0,15
2996,14406,63.0,101.0,10
2997,14407,64.0,101.0,24
2998,14408,65.0,101.0,20
2999,14409,66.0,101.0,16
3000,14410,67.0,101.0,112
3001,14411,68.0,101.0,27
3002,14412,69.0,101.0,24
3003,14413,70.0,101.0,39
3004,14414,71.0,101.0,5
3005,14416,73.0,101.0,8
3006,14417,74.0,101.0,9
3007,14418,75.0,101.0,4
3008,14419,76.0,101.0,2
3009,14420,77.0,101.0,1
3010,14421,78.0,101.0,3
3011,14422,79.0,101.0,25
3012,14423,80.0,101.0,14
3013,14424,81.0,101.0,5
3014,14425,82.0,101.0,6
3015,14426,83.0,101.0,87
3016,14427,84.0,101.0,16
3017,14428,85.0,101.0,7
3018,14429,86.0,101.0,14
3019,14430,87.0,101.0,5
3020,14431,88.0,101.0,16
3021,14432,89.0,101.0,4
3022,14433,90.0,101.0,18
3023,14434,91.0,101.0,46
3024,14435,92.0,101.0,7
3025,14436,93.0,101.0,17
3026,14437,94.0,101.0,9
3027,14439,96.0,101.0,23
3028,14440,97.0,101.0,15
3029,14441,98.0,101.0,1
3030,14442,99.0,101.0,11
3031,14443,100.0,101.0,7
3032,14444,101.0,101.0,3
3033,14447,104.0,101.0,5
3034,14448,105.0,101.0,6
3035,14449,106.0,101.0,2
3036,14450,107.0,101.0,2
3037,14452,109.0,101.0,3
3039,14474,131.0,101.0,7
3040,14490,5.0,102.0,2
3041,14493,8.0,102.0,3
3042,14502,17.0,102.0,1
3043,14519,34.0,102.0,3
3044,14522,37.0,102.0,1
3045,14523,38.0,102.0,20
3046,14524,39.0,102.0,2
3047,14528,43.0,102.0,6
3048,14529,44.0,102.0,11
3049,14531,46.0,102.0,43
3050,14532,47.0,102.0,9
3051,14533,48.0,102.0,29
3052,14534,49.0,102.0,20
3053,14535,50.0,102.0,36
3054,14536,51.0,102.0,12
3055,14537,52.0,102.0,21
3056,14538,53.0,102.0,21
3057,14539,54.0,102.0,4
3058,14540,55.0,102.0,14
3059,14541,56.0,102.0,8
3060,14542,57.0,102.0,2
3061,14544,59.0,102.0,3
3062,14545,60.0,102.0,34
3063,14546,61.0,102.0,13
3064,14547,62.0,102.0,2
3065,14548,63.0,102.0,20
3066,14549,64.0,102.0,18
3067,14550,65.0,102.0,15
3068,14551,66.0,102.0,6
3069,14552,67.0,102.0,9
3070,14553,68.0,102.0,13
3071,14554,69.0,102.0,12
3072,14555,70.0,102.0,17
3073,14556,71.0,102.0,13
3074,14557,72.0,102.0,2
3075,14558,73.0,102.0,13
3076,14559,74.0,102.0,15
3077,14560,75.0,102.0,15
3078,14561,76.0,102.0,6
3079,14563,78.0,102.0,10
3080,14564,79.0,102.0,12
3081,14565,80.0,102.0,11
3082,14566,81.0,102.0,5
3083,14567,82.0,102.0,2
3084,14568,83.0,102.0,22
3085,14569,84.0,102.0,14
3086,14571,86.0,102.0,1
3087,14574,89.0,102.0,1
3088,14575,90.0,102.0,23
3089,14576,91.0,102.0,18
3090,14577,92.0,102.0,6
3091,14578,93.0,102.0,16
3092,14580,95.0,102.0,3
3093,14581,96.0,102.0,17
3094,14582,97.0,102.0,4
3095,14583,98.0,102.0,4
3096,14584,99.0,102.0,5
3097,14590,105.0,102.0,3
3098,14592,107.0,102.0,4
3099,14593,108.0,102.0,2
3100,14595,110.0,102.0,3
3101,14596,111.0,102.0,6
3102,14610,125.0,102.0,3
3103,14612,127.0,102.0,1
3104,14631,4.0,103.0,1
3105,14632,5.0,103.0,12
3106,14633,6.0,103.0,18
3107,14634,7.0,103.0,4
3108,14648,21.0,103.0,2
3109,14658,31.0,103.0,9
3110,14659,32.0,103.0,2
3111,14660,33.0,103.0,1
3112,14665,38.0,103.0,5
3113,14666,39.0,103.0,10
3114,14669,42.0,103.0,5
3115,14670,43.0,103.0,13
3116,14671,44.0,103.0,1
3117,14672,45.0,103.0,2
3118,14673,46.0,103.0,5
3119,14674,47.0,103.0,11
3120,14675,48.0,103.0,6
3121,14676,49.0,103.0,2
3122,14681,54.0,103.0,2
3123,14682,55.0,103.0,11
3124,14683,56.0,103.0,1
3125,14684,57.0,103.0,2
3126,14685,58.0,103.0,32
3127,14686,59.0,103.0,7
3128,14687,60.0,103.0,26
3129,14688,61.0,103.0,29
3130,14689,62.0,103.0,40
3131,14690,63.0,103.0,3
3132,14691,64.0,103.0,15
3133,14692,65.0,103.0,21
3134,14693,66.0,103.0,39
3135,14694,67.0,103.0,7
3136,14695,68.0,103.0,7
3137,14696,69.0,103.0,5
3138,14697,70.0,103.0,12
3139,14698,71.0,103.0,13
3140,14699,72.0,103.0,5
3141,14700,73.0,103.0,10
3142,14701,74.0,103.0,7
3143,14704,77.0,103.0,6
3144,14705,78.0,103.0,7
3145,14706,79.0,103.0,12
3146,14707,80.0,103.0,4
3147,14708,81.0,103.0,18
3148,14709,82.0,103.0,19
3149,14710,83.0,103.0,27
3150,14711,84.0,103.0,3
3151,14712,85.0,103.0,2
3152,14715,88.0,103.0,1
3153,14716,89.0,103.0,14
3154,14718,91.0,103.0,10
3155,14720,93.0,103.0,10
3156,14721,94.0,103.0,9
3157,14722,95.0,103.0,4
3158,14723,96.0,103.0,10
3159,14724,97.0,103.0,3
3160,14726,99.0,103.0,3
3161,14733,106.0,103.0,3
3162,14738,111.0,103.0,17
3163,14739,112.0,103.0,2
3164,14740,113.0,103.0,3
3166,14758,131.0,103.0,1
3167,14760,133.0,103.0,1
3168,14916,5.0,105.0,10
3169,14917,6.0,105.0,2
3170,14919,8.0,105.0,1
3171,14923,12.0,105.0,3
3172,14924,13.0,105.0,5
3173,14937,26.0,105.0,1
3175,14941,30.0,105.0,2
3176,14950,39.0,105.0,2
3177,14952,41.0,105.0,3
3178,14953,42.0,105.0,9
3179,14954,43.0,105.0,5
3180,14955,44.0,105.0,16
3181,14956,45.0,105.0,7
3182,14957,46.0,105.0,1
3183,14958,47.0,105.0,25
3184,14959,48.0,105.0,9
3185,14963,52.0,105.0,5
3186,14969,58.0,105.0,3
3187,14970,59.0,105.0,5
3188,14971,60.0,105.0,8
3189,14972,61.0,105.0,19
3190,14973,62.0,105.0,12
3191,14974,63.0,105.0,13
3192,14975,64.0,105.0,10
3193,14976,65.0,105.0,7
3194,14977,66.0,105.0,29
3195,14978,67.0,105.0,4
3196,14979,68.0,105.0,6
3197,14980,69.0,105.0,3
3198,14981,70.0,105.0,8
3199,14982,71.0,105.0,9
3200,14983,72.0,105.0,6
3201,14984,73.0,105.0,17
3202,14985,74.0,105.0,7
3203,14986,75.0,105.0,14
3204,14987,76.0,105.0,10
3205,14989,78.0,105.0,13
3206,14990,79.0,105.0,19
3207,14991,80.0,105.0,4
3208,14992,81.0,105.0,15
3209,14993,82.0,105.0,15
3210,14994,83.0,105.0,32
3211,14995,84.0,105.0,2
3212,14996,85.0,105.0,3
3213,14997,86.0,105.0,3
3214,14998,87.0,105.0,2
3215,14999,88.0,105.0,39
3216,15000,89.0,105.0,25
3217,15001,90.0,105.0,15
3218,15002,91.0,105.0,54
3219,15003,92.0,105.0,5
3220,15005,94.0,105.0,7
3221,15006,95.0,105.0,5
3222,15007,96.0,105.0,5
3223,15009,98.0,105.0,1
3224,15010,99.0,105.0,3
3225,15014,103.0,105.0,2
3226,15015,104.0,105.0,3
3227,15016,105.0,105.0,2
3228,15017,106.0,105.0,5
3229,15018,107.0,105.0,16
3230,15019,108.0,105.0,15
3231,15020,109.0,105.0,1
3232,15021,110.0,105.0,4
3233,15022,111.0,105.0,6
3234,15023,112.0,105.0,6
3235,15024,113.0,105.0,19
3236,15025,114.0,105.0,2
3237,15035,124.0,105.0,18
3239,15042,131.0,105.0,1
3240,15078,25.0,106.0,2
3241,15082,29.0,106.0,8
3242,15084,31.0,106.0,1
3243,15091,38.0,106.0,3
3244,15094,41.0,106.0,8
3245,15095,42.0,106.0,6
3246,15096,43.0,106.0,1
3247,15097,44.0,106.0,3
3248,15098,45.0,106.0,1
3249,15099,46.0,106.0,8
3250,15101,48.0,106.0,26
3251,15103,50.0,106.0,2
3252,15105,52.0,106.0,1
3253,15111,58.0,106.0,1
3254,15112,59.0,106.0,2
3255,15113,60.0,106.0,12
3256,15114,61.0,106.0,9
3257,15115,62.0,106.0,4
3258,15116,63.0,106.0,26
3259,15117,64.0,106.0,12
3260,15118,65.0,106.0,22
3261,15119,66.0,106.0,8
3262,15121,68.0,106.0,11
3263,15122,69.0,106.0,24
3264,15123,70.0,106.0,16
3265,15124,71.0,106.0,8
3266,15125,72.0,106.0,4
3267,15126,73.0,106.0,33
3268,15127,74.0,106.0,6
3269,15128,75.0,106.0,15
3270,15129,76.0,106.0,8
3271,15130,77.0,106.0,9
3272,15131,78.0,106.0,31
3273,15132,79.0,106.0,32
3274,15133,80.0,106.0,14
3275,15134,81.0,106.0,119
3276,15135,82.0,106.0,71
3277,15136,83.0,106.0,16
3278,15139,86.0,106.0,14
3279,15140,87.0,106.0,12
3280,15141,88.0,106.0,30
3281,15142,89.0,106.0,19
3282,15143,90.0,106.0,5
3283,15144,91.0,106.0,15
3284,15145,92.0,106.0,5
3285,15159,106.0,106.0,2
3286,15160,107.0,106.0,17
3287,15161,108.0,106.0,1
3288,15162,109.0,106.0,1
3289,15163,110.0,106.0,1
3290,15164,111.0,106.0,1
3291,15165,112.0,106.0,4
3292,15166,113.0,106.0,21
3293,15167,114.0,106.0,20
3294,15168,115.0,106.0,23
3295,15169,116.0,106.0,4
3296,15174,121.0,106.0,1
3297,15175,122.0,106.0,2
3298,15176,123.0,106.0,1
3299,15179,126.0,106.0,1
3300,15184,131.0,106.0,4
3301,15186,133.0,106.0,6
3302,15206,11.0,107.0,2
3303,15221,26.0,107.0,1
3304,15222,27.0,107.0,2
3305,15231,36.0,107.0,2
3306,15233,38.0,107.0,3
3307,15240,45.0,107.0,5
3308,15241,46.0,107.0,2
3309,15242,47.0,107.0,2
3310,15243,48.0,107.0,13
3311,15245,50.0,107.0,5
3312,15246,51.0,107.0,1
3313,15248,53.0,107.0,4
3314,15253,58.0,107.0,6
3315,15254,59.0,107.0,7
3316,15255,60.0,107.0,15
3317,15256,61.0,107.0,34
3318,15257,62.0,107.0,59
3319,15258,63.0,107.0,29
3320,15259,64.0,107.0,17
3321,15260,65.0,107.0,9
3322,15261,66.0,107.0,4
3323,15264,69.0,107.0,1
3324,15266,71.0,107.0,7
3325,15269,74.0,107.0,11
3327,15271,76.0,107.0,2
3328,15272,77.0,107.0,41
3329,15273,78.0,107.0,12
3330,15274,79.0,107.0,1
3331,15275,80.0,107.0,24
3332,15276,81.0,107.0,5
3333,15277,82.0,107.0,32
3334,15278,83.0,107.0,22
3335,15281,86.0,107.0,11
3336,15282,87.0,107.0,4
3337,15283,88.0,107.0,3
3338,15284,89.0,107.0,11
3339,15285,90.0,107.0,2
3340,15286,91.0,107.0,5
3341,15288,93.0,107.0,2
3342,15289,94.0,107.0,7
3343,15292,97.0,107.0,10
3344,15303,108.0,107.0,3
3345,15307,112.0,107.0,5
3346,15309,114.0,107.0,4
3347,15310,115.0,107.0,6
3348,15311,116.0,107.0,3
3349,15312,117.0,107.0,7
3350,15313,118.0,107.0,2
3351,15314,119.0,107.0,4
3352,15316,121.0,107.0,1
3353,15317,122.0,107.0,4
3354,15329,134.0,107.0,2
3355,15342,5.0,108.0,3
3356,15347,10.0,108.0,5
3357,15381,44.0,108.0,4
3358,15394,57.0,108.0,6
3359,15396,59.0,108.0,12
3360,15397,60.0,108.0,24
3361,15398,61.0,108.0,38
3362,15399,62.0,108.0,10
3363,15400,63.0,108.0,12
3364,15401,64.0,108.0,10
3365,15402,65.0,108.0,6
3366,15403,66.0,108.0,1
3367,15405,68.0,108.0,3
3368,15407,70.0,108.0,4
3369,15408,71.0,108.0,1
3370,15410,73.0,108.0,2
3371,15411,74.0,108.0,10
3372,15413,76.0,108.0,1
3373,15414,77.0,108.0,4
3374,15415,78.0,108.0,4
3375,15416,79.0,108.0,16
3376,15417,80.0,108.0,43
3377,15418,81.0,108.0,10
3378,15419,82.0,108.0,27
3379,15420,83.0,108.0,8
3380,15424,87.0,108.0,2
3381,15425,88.0,108.0,14
3382,15426,89.0,108.0,18
3383,15428,91.0,108.0,2
3384,15429,92.0,108.0,6
3385,15430,93.0,108.0,4
3386,15432,95.0,108.0,1
3387,15434,97.0,108.0,4
3388,15450,113.0,108.0,9
3389,15454,117.0,108.0,5
3390,15461,124.0,108.0,1
3391,15471,134.0,108.0,11
3392,15512,33.0,109.0,3
3393,15517,38.0,109.0,1
3394,15527,48.0,109.0,3
3395,15535,56.0,109.0,1
3396,15538,59.0,109.0,4
3397,15539,60.0,109.0,18
3398,15541,62.0,109.0,10
3399,15542,63.0,109.0,7
3400,15543,64.0,109.0,1
3401,15544,65.0,109.0,5
3402,15545,66.0,109.0,5
3403,15547,68.0,109.0,8
3404,15550,71.0,109.0,6
3405,15551,72.0,109.0,14
3406,15556,77.0,109.0,1
3407,15557,78.0,109.0,3
3408,15559,80.0,109.0,13
3409,15560,81.0,109.0,6
3410,15561,82.0,109.0,5
3411,15562,83.0,109.0,1
3412,15563,84.0,109.0,1
3413,15565,86.0,109.0,2
3414,15566,87.0,109.0,4
3415,15567,88.0,109.0,1
3416,15568,89.0,109.0,7
3417,15569,90.0,109.0,2
3418,15570,91.0,109.0,9
3419,15596,117.0,109.0,1
3420,15613,134.0,109.0,8
3421,15614,135.0,109.0,20
3422,15650,29.0,110.0,1
3423,15655,34.0,110.0,1
3424,15659,38.0,110.0,4
3425,15672,51.0,110.0,4
3426,15673,52.0,110.0,7
3427,15676,55.0,110.0,3
3428,15679,58.0,110.0,4
3429,15680,59.0,110.0,68
3430,15681,60.0,110.0,7
3431,15682,61.0,110.0,3
3432,15683,62.0,110.0,36
3433,15684,63.0,110.0,8
3434,15685,64.0,110.0,9
3435,15686,65.0,110.0,2
3436,15689,68.0,110.0,7
3437,15691,70.0,110.0,1
3438,15694,73.0,110.0,1
3439,15698,77.0,110.0,1
3440,15701,80.0,110.0,5
3441,15702,81.0,110.0,1
3442,15703,82.0,110.0,2
3443,15704,83.0,110.0,7
3444,15707,86.0,110.0,10
3445,15709,88.0,110.0,4
3446,15710,89.0,110.0,3
3447,15711,90.0,110.0,11
3448,15712,91.0,110.0,10
3449,15713,92.0,110.0,1
3450,15718,97.0,110.0,2
3452,15731,110.0,110.0,2
3453,15735,114.0,110.0,3
3454,15736,115.0,110.0,5
3455,15737,116.0,110.0,8
3456,15738,117.0,110.0,1
3457,15740,119.0,110.0,2
3458,15755,134.0,110.0,10
3459,15756,135.0,110.0,28
3460,15768,5.0,111.0,2
3461,15788,25.0,111.0,2
3462,15806,43.0,111.0,1
3463,15814,51.0,111.0,6
3464,15815,52.0,111.0,1
3465,15816,53.0,111.0,6
3466,15818,55.0,111.0,4
3468,15822,59.0,111.0,59
3469,15823,60.0,111.0,7
3470,15825,62.0,111.0,11
3471,15827,64.0,111.0,2
3472,15829,66.0,111.0,6
3473,15831,68.0,111.0,10
3474,15832,69.0,111.0,25
3475,15836,73.0,111.0,7
3476,15845,82.0,111.0,10
3477,15846,83.0,111.0,1
3478,15854,91.0,111.0,16
3479,15872,109.0,111.0,1
3480,15873,110.0,111.0,1
3481,15874,111.0,111.0,3
3482,15879,116.0,111.0,2
3483,15893,130.0,111.0,1
3484,15920,15.0,112.0,7
3485,15949,44.0,112.0,4
3486,15956,51.0,112.0,3
3487,15958,53.0,112.0,1
3488,15960,55.0,112.0,1
3489,15961,56.0,112.0,13
3490,15962,57.0,112.0,1
3491,15964,59.0,112.0,21
3492,15965,60.0,112.0,3
3493,15966,61.0,112.0,4
3494,15967,62.0,112.0,1
3495,15969,64.0,112.0,6
3496,15971,66.0,112.0,2
3497,15973,68.0,112.0,9
3498,15974,69.0,112.0,24
3499,15975,70.0,112.0,2
3500,15978,73.0,112.0,6
3501,15979,74.0,112.0,9
3502,15981,76.0,112.0,5
3503,15984,79.0,112.0,3
3504,15985,80.0,112.0,2
3505,15987,82.0,112.0,7
3506,15988,83.0,112.0,6
3507,15994,89.0,112.0,10
3508,15995,90.0,112.0,4
3509,15996,91.0,112.0,4
3510,15997,92.0,112.0,3
3511,15999,94.0,112.0,4
3512,16002,97.0,112.0,2
3513,16021,116.0,112.0,2
3514,16049,2.0,113.0,2
3515,16079,32.0,113.0,2
3516,16080,33.0,113.0,1
3517,16086,39.0,113.0,1
3518,16091,44.0,113.0,4
3519,16095,48.0,113.0,1
3520,16096,49.0,113.0,7
3521,16097,50.0,113.0,3
3522,16102,55.0,113.0,3
3523,16106,59.0,113.0,3
3524,16107,60.0,113.0,4
3525,16109,62.0,113.0,3
3526,16110,63.0,113.0,1
3527,16111,64.0,113.0,1
3528,16115,68.0,113.0,2
3529,16117,70.0,113.0,3
3530,16121,74.0,113.0,21
3531,16124,77.0,113.0,15
3532,16131,84.0,113.0,11
3533,16134,87.0,113.0,3
3534,16138,91.0,113.0,2
3535,16139,92.0,113.0,1
3536,16171,124.0,113.0,1
3537,16182,135.0,113.0,3
3538,16365,34.0,115.0,1
3539,16382,51.0,115.0,1
3540,16384,53.0,115.0,1
3541,16385,54.0,115.0,1
3542,16386,55.0,115.0,8
3543,16390,59.0,115.0,1
3544,16391,60.0,115.0,30
3545,16394,63.0,115.0,2
3546,16397,66.0,115.0,2
3547,16404,73.0,115.0,1
3548,16411,80.0,115.0,4
3549,16418,87.0,115.0,3
3550,16421,90.0,115.0,4
3551,16422,91.0,115.0,2
3552,16423,92.0,115.0,5
3553,16432,101.0,115.0,1
3554,16444,113.0,115.0,2
3555,16465,134.0,115.0,2
3556,16467,136.0,115.0,11
3557,16504,31.0,116.0,1
3558,16512,39.0,116.0,1
3559,16516,43.0,116.0,5
3560,16522,49.0,116.0,1
3561,16525,52.0,116.0,4
3562,16527,54.0,116.0,1
3563,16529,56.0,116.0,3
3564,16535,62.0,116.0,3
3565,16537,64.0,116.0,6
3566,16538,65.0,116.0,1
3567,16540,67.0,116.0,6
3568,16541,68.0,116.0,3
3569,16542,69.0,116.0,7
3570,16543,70.0,116.0,1
3571,16544,71.0,116.0,4
3572,16545,72.0,116.0,15
3573,16546,73.0,116.0,10
3574,16547,74.0,116.0,25
3575,16550,77.0,116.0,8
3576,16565,92.0,116.0,9
3577,16566,93.0,116.0,2
3578,16593,120.0,116.0,1
3579,16644,29.0,117.0,4
3580,16655,40.0,117.0,1
3581,16665,50.0,117.0,2
3582,16667,52.0,117.0,2
3583,16670,55.0,117.0,2
3584,16674,59.0,117.0,5
3585,16677,62.0,117.0,1
3586,16678,63.0,117.0,7
3587,16680,65.0,117.0,2
3588,16681,66.0,117.0,3
3590,16686,71.0,117.0,4
3591,16688,73.0,117.0,27
3592,16689,74.0,117.0,50
3593,16690,75.0,117.0,4
