,source,target,weight
1167,3477,3615,2.0
1168,2754,3329,1.0
1169,2762,3329,1.0
1170,2902,3329,1.0
1171,3041,3329,2.0
1172,3471,3329,1.0
1173,4182,3329,1.0
1174,4882,3329,1.0
1175,6752,3329,1.0
1176,2754,4746,1.0
1177,3042,4746,1.0
1178,4891,4746,1.0
1179,5316,4746,1.0
1180,2757,620,1.0
1181,3184,620,1.0
1182,3477,620,1.0
1183,4047,620,1.0
1184,4891,620,1.0
1185,8720,620,1.0
1186,9718,620,1.0
1187,2758,2761,3.0
1188,3044,2761,1.0
1189,3189,2761,1.0
1190,2759,2758,1.0
1191,2761,2758,2.0
1192,2902,2758,3.0
1193,3038,2758,1.0
1194,3042,2758,4.0
1195,3182,2758,1.0
1196,3186,2758,3.0
1197,3187,2758,1.0
1198,2760,1474,1.0
1199,2902,1474,1.0
1200,6027,1474,1.0
1201,2760,3192,1.0
1202,3043,3192,1.0
1203,3186,3192,1.0
1204,3191,3192,2.0
1205,3332,3192,2.0
1206,3477,3192,3.0
1207,2762,3594,1.0
1208,2762,9428,1.0
1209,9012,9428,1.0
1210,9146,9428,1.0
1211,9426,9428,1.0
1212,9427,9428,6.0
1213,9429,9428,2.0
1214,9430,9428,1.0
1215,9575,9428,1.0
1216,9858,9428,2.0
1217,9997,9428,6.0
1218,10137,9428,1.0
1219,10422,9428,2.0
1220,10456,9428,1.0
1221,10861,9428,1.0
1222,2763,3318,1.0
1223,2888,3318,2.0
1224,3042,3318,2.0
1225,3043,3318,1.0
1226,3185,3318,1.0
1227,3590,3318,1.0
1228,2881,3590,1.0
1229,3042,3590,3.0
1230,3043,3590,4.0
1231,3302,3590,3.0
1232,3308,3590,1.0
1233,3448,3590,8.0
1234,3450,3590,1.0
1235,3591,3590,6.0
1236,3600,3590,2.0
1237,4294,3590,1.0
1238,4586,3590,2.0
1239,5436,3590,1.0
1240,5717,3590,1.0
1241,8695,3590,1.0
1242,2887,2461,1.0
1243,2888,2461,2.0
1244,9448,2461,1.0
1245,2887,2889,1.0
1246,3180,2889,1.0
1247,3327,2889,1.0
1248,2887,3030,1.0
1249,2888,3168,1.0
1250,8025,3168,1.0
1251,2888,3450,1.0
1252,3044,3450,1.0
1253,3448,3450,2.0
1254,5317,3450,1.0
1255,2889,5614,1.0
1256,5470,5614,1.0
1257,2893,3035,1.0
1258,3183,3035,1.0
1259,2893,3183,1.0
1260,2901,3183,1.0
1261,2902,3183,2.0
1262,3042,3183,1.0
1263,3457,3183,1.0
1264,3605,3183,1.0
1265,2899,3041,1.0
1266,3042,3041,1.0
1267,3182,3041,1.0
1268,3327,3041,1.0
1269,3329,3041,2.0
1270,2899,7466,1.0
1271,5884,7466,1.0
1272,6309,7466,1.0
1273,6324,7466,1.0
1274,6609,7466,1.0
1275,6610,7466,1.0
1276,6611,7466,3.0
1277,6612,7466,1.0
1278,6724,7466,2.0
1279,6754,7466,1.0
1280,6755,7466,1.0
1281,7178,7466,3.0
1282,7179,7466,1.0
1283,7313,7466,1.0
1284,7322,7466,7.0
1285,7464,7466,7.0
1286,7465,7466,3.0
1287,7604,7466,1.0
1288,7605,7466,2.0
1289,7606,7466,5.0
1290,7607,7466,3.0
1291,7608,7466,6.0
1292,7734,7466,2.0
1293,7748,7466,3.0
1294,7749,7466,5.0
1295,7750,7466,2.0
1296,8033,7466,1.0
1297,8034,7466,4.0
1298,8170,7466,1.0
1299,8171,7466,1.0
1300,8172,7466,1.0
1301,8175,7466,1.0
1302,8316,7466,1.0
1303,8456,7466,1.0
1304,9604,7466,1.0
1305,9888,7466,1.0
1306,10417,7466,1.0
1307,10607,7466,1.0
1308,2900,3330,2.0
1309,3042,3330,1.0
1310,3043,3330,1.0
1311,3044,3330,1.0
1312,3186,3330,2.0
1313,3189,3330,2.0
1314,3327,3330,1.0
1315,3477,3330,3.0
1316,3892,3330,1.0
1317,3899,3330,1.0
1318,4323,3330,1.0
1319,4465,3330,2.0
1320,2901,4182,2.0
1321,3329,4182,1.0
1322,3894,4182,1.0
1323,6324,4182,1.0
1324,10036,4182,1.0
1325,2901,4882,1.0
1326,2902,4882,1.0
1327,3183,4882,1.0
1328,3329,4882,1.0
1329,3892,4882,2.0
1330,4181,4882,2.0
1331,2901,8128,1.0
1332,5576,8128,1.0
1333,5578,8128,1.0
1334,6847,8128,2.0
1335,6988,8128,1.0
1336,6989,8128,1.0
1337,7111,8128,1.0
1338,7130,8128,1.0
1339,7135,8128,1.0
1340,7159,8128,1.0
1341,7252,8128,1.0
1342,7270,8128,2.0
1343,7432,8128,1.0
1344,7565,8128,1.0
1345,7698,8128,1.0
1346,7708,8128,1.0
1347,7713,8128,1.0
1348,7986,8128,5.0
1349,7987,8128,3.0
1350,7988,8128,3.0
1351,7996,8128,1.0
1352,8125,8128,1.0
1353,8127,8128,4.0
1354,8129,8128,3.0
1355,8136,8128,3.0
1356,8139,8128,2.0
1357,8142,8128,1.0
1358,8268,8128,6.0
1359,8269,8128,2.0
1360,8270,8128,6.0
1361,8271,8128,3.0
1362,8272,8128,2.0
1363,8275,8128,1.0
1364,8277,8128,3.0
1365,8278,8128,2.0
1366,8279,8128,1.0
1367,8281,8128,1.0
1368,8409,8128,5.0
1369,8410,8128,4.0
1370,8412,8128,2.0
1371,8413,8128,3.0
1372,8416,8128,2.0
1373,8419,8128,1.0
1374,8530,8128,1.0
1375,8551,8128,1.0
1376,8552,8128,2.0
1377,8553,8128,3.0
1378,8554,8128,1.0
1379,8555,8128,1.0
1380,8565,8128,1.0
1381,8691,8128,1.0
1382,8692,8128,3.0
1383,8693,8128,2.0
1384,8694,8128,4.0
1385,8695,8128,8.0
1386,8696,8128,1.0
1387,8833,8128,1.0
1388,8834,8128,1.0
1389,8835,8128,1.0
1390,8839,8128,1.0
1391,8843,8128,1.0
1392,8976,8128,1.0
1393,8984,8128,1.0
1394,9018,8128,1.0
1395,9124,8128,4.0
1396,9127,8128,1.0
1397,9404,8128,1.0
1398,9851,8128,1.0
1399,9863,8128,1.0
1400,9865,8128,1.0
1401,10385,8128,1.0
1402,10425,8128,1.0
1403,10568,8128,1.0
1404,10966,8128,2.0
1405,11096,8128,1.0
1406,11238,8128,2.0
1407,11521,8128,1.0
1408,11727,8128,1.0
1409,13962,8128,1.0
1410,13969,8128,1.0
1411,14286,8128,1.0
1412,2901,9448,1.0
1413,8160,9448,1.0
1414,8314,9448,1.0
1415,8834,9448,1.0
1416,9019,9448,2.0
1417,9160,9448,3.0
1418,9162,9448,1.0
1419,9164,9448,1.0
1420,9443,9448,1.0
1421,9446,9448,2.0
1422,9451,9448,1.0
1423,9453,9448,1.0
1424,9590,9448,1.0
1425,9726,9448,1.0
1426,9731,9448,1.0
1427,9733,9448,3.0
1428,10028,9448,1.0
1429,10887,9448,1.0
1430,10994,9448,1.0
1431,11000,9448,1.0
1432,11857,9448,1.0
1433,12283,9448,1.0
1434,12448,9448,1.0
1435,2901,13736,1.0
1436,9849,13736,1.0
1437,11603,13736,1.0
1438,11744,13736,2.0
1439,12306,13736,2.0
1440,12595,13736,1.0
1441,13309,13736,2.0
1442,13878,13736,1.0
1443,15168,13736,1.0
1444,15281,13736,1.0
1445,15419,13736,1.0
1446,16991,13736,2.0
1447,17275,13736,2.0
1448,2902,3322,1.0
1449,2902,3323,2.0
1450,2902,6324,1.0
1451,4182,6324,1.0
1452,6040,6324,3.0
1453,6607,6324,1.0
1454,6609,6324,3.0
1455,7037,6324,1.0
1456,7466,6324,1.0
1457,7605,6324,1.0
1458,2902,7179,1.0
1459,6322,7179,1.0
1460,6325,7179,1.0
1461,6606,7179,2.0
1462,6607,7179,1.0
1463,6752,7179,1.0
1464,6754,7179,1.0
1465,6894,7179,3.0
1466,6895,7179,1.0
1467,6898,7179,1.0
1468,7037,7179,1.0
1469,7177,7179,1.0
1470,7178,7179,1.0
1471,7311,7179,1.0
1472,7318,7179,1.0
1473,7323,7179,1.0
1474,7458,7179,1.0
1475,7466,7179,1.0
1476,7602,7179,1.0
1477,7606,7179,4.0
1478,7746,7179,1.0
1479,8034,7179,1.0
1480,8457,7179,1.0
1481,8598,7179,1.0
1482,9019,7179,1.0
1483,9172,7179,1.0
1484,9888,7179,1.0
1485,11578,7179,1.0
1486,2902,7705,4.0
1487,6989,7705,1.0
1488,7988,7705,2.0
1489,7991,7705,1.0
1490,8268,7705,1.0
1491,2902,8416,1.0
1492,5578,8416,1.0
1493,6684,8416,1.0
1494,6988,8416,1.0
1495,7708,8416,1.0
1496,7716,8416,1.0
1497,7986,8416,1.0
1498,8028,8416,1.0
1499,8128,8416,2.0
1500,8129,8416,1.0
1501,8131,8416,1.0
1502,8139,8416,1.0
1503,8142,8416,1.0
1504,8270,8416,2.0
1505,8271,8416,3.0
1506,8273,8416,3.0
1507,8274,8416,2.0
1508,8276,8416,1.0
1509,8279,8416,3.0
1510,8410,8416,1.0
1511,8415,8416,2.0
1512,8417,8416,1.0
1513,8530,8416,1.0
1514,8552,8416,1.0
1515,8558,8416,1.0
1516,8567,8416,2.0
1517,8693,8416,1.0
1518,8835,8416,2.0
1519,8839,8416,2.0
1520,8980,8416,1.0
1521,8983,8416,2.0
1522,9126,8416,1.0
1523,10812,8416,1.0
1524,10966,8416,3.0
1525,14409,8416,1.0
1526,2902,8717,2.0
1527,6612,8717,1.0
1528,8859,8717,1.0
1529,9427,8717,2.0
1530,2902,8838,1.0
1531,8270,8838,1.0
1532,8273,8838,1.0
1533,8410,8838,2.0
1534,8413,8838,1.0
1535,8415,8838,1.0
1536,8425,8838,1.0
1537,8554,8838,1.0
1538,8695,8838,5.0
1539,8696,8838,2.0
1540,8697,8838,1.0
1541,8839,8838,2.0
1542,8840,8838,1.0
1543,8980,8838,1.0
1544,8981,8838,2.0
1545,8982,8838,1.0
1546,8983,8838,1.0
1547,9123,8838,1.0
1548,9125,8838,1.0
1549,9126,8838,2.0
1550,9409,8838,1.0
1551,9413,8838,1.0
1552,9691,8838,1.0
1553,11098,8838,1.0
1554,12006,8838,1.0
1555,2902,10873,1.0
1556,9460,10873,1.0
1557,9747,10873,1.0
1558,9878,10873,1.0
1559,10018,10873,1.0
1560,10027,10873,1.0
1561,10600,10873,1.0
1562,10872,10873,1.0
1563,10876,10873,2.0
1564,11015,10873,1.0
1565,11290,10873,1.0
1566,11291,10873,2.0
1567,11296,10873,1.0
1568,11298,10873,1.0
1569,2903,2907,1.0
1570,2903,3327,2.0
1571,3041,3327,1.0
1572,3042,3327,5.0
1573,3043,3327,1.0
1574,3044,3327,3.0
1575,3185,3327,1.0
1576,3187,3327,1.0
1577,3190,3327,1.0
1578,3330,3327,1.0
1579,3609,3327,1.0
1580,3895,3327,1.0
1581,4885,3327,1.0
1582,8149,3327,1.0
1583,2903,7458,1.0
1584,3042,7458,2.0
1585,6188,7458,1.0
1586,6326,7458,1.0
1587,6609,7458,2.0
1588,6610,7458,1.0
1589,6612,7458,1.0
1590,6752,7458,2.0
1591,7179,7458,3.0
1592,7311,7458,1.0
1593,7316,7458,1.0
1594,7319,7458,1.0
1595,7457,7458,5.0
1596,7461,7458,1.0
1597,7463,7458,2.0
1598,7464,7458,2.0
1599,7599,7458,1.0
1600,7603,7458,1.0
1601,7604,7458,1.0
1602,7605,7458,1.0
1603,7606,7458,1.0
1604,7607,7458,1.0
1605,7608,7458,2.0
1606,7742,7458,1.0
1607,7746,7458,1.0
1608,7747,7458,1.0
1609,7748,7458,1.0
1610,7750,7458,2.0
1611,8010,7458,1.0
1612,8028,7458,1.0
1613,8033,7458,1.0
1614,8170,7458,1.0
1615,8171,7458,2.0
1616,8175,7458,1.0
1617,8307,7458,1.0
1618,8309,7458,1.0
1619,8317,7458,1.0
1620,8447,7458,1.0
1621,8450,7458,1.0
1622,8589,7458,2.0
1623,8594,7458,1.0
1624,8599,7458,1.0
1625,8603,7458,1.0
1626,8734,7458,1.0
1627,8876,7458,1.0
1628,9165,7458,1.0
1629,9731,7458,2.0
1630,9888,7458,1.0
1631,10012,7458,1.0
1632,11433,7458,1.0
1633,2904,5459,1.0
1634,3186,5459,1.0
1635,4891,5459,1.0
1636,5316,5459,2.0
1637,5317,5459,2.0
1638,7305,5459,1.0
1639,7457,5459,1.0
1640,8445,5459,1.0
1641,3040,3892,1.0
1642,3042,3892,1.0
1643,3043,3892,1.0
1644,3044,3892,1.0
1645,4882,3892,3.0
1646,3040,3895,3.0
1647,3042,764,1.0
1648,3042,2191,1.0
1649,6177,2191,1.0
1650,3042,2454,1.0
1651,3042,3190,2.0
1652,3044,3190,1.0
1653,3191,3190,2.0
1654,3327,3190,1.0
1655,6171,3190,1.0
1656,7740,3190,1.0
1657,9010,3190,1.0
1658,3042,3469,2.0
1659,3330,3469,1.0
1660,3042,3591,4.0
1661,3590,3591,3.0
1662,3042,3600,1.0
1663,3590,3600,2.0
1664,4315,3600,1.0
1665,7986,3600,1.0
1666,3042,3605,1.0
1667,3182,3605,2.0
1668,3607,3605,1.0
1669,8275,3605,1.0
1670,3042,3620,1.0
1671,3042,4040,1.0
1672,5045,4040,1.0
1673,3042,4318,3.0
1674,3042,4323,1.0
1675,3044,4323,1.0
1676,3330,4323,1.0
1677,3477,4323,1.0
1678,3042,4459,1.0
1679,5318,4459,1.0
1680,8882,4459,1.0
1681,3042,4610,1.0
1682,3042,5315,1.0
1683,4891,5315,3.0
1684,5463,5315,1.0
1685,5750,5315,1.0
1686,3042,5317,2.0
1687,3183,5317,1.0
1688,3448,5317,1.0
1689,3590,5317,1.0
1690,5316,5317,1.0
1691,5446,5317,1.0
1692,5459,5317,3.0
1693,5603,5317,1.0
1694,8580,5317,1.0
1695,8592,5317,1.0
1696,3043,10994,1.0
1697,8868,10994,1.0
1698,9452,10994,1.0
1699,10005,10994,3.0
1700,10565,10994,1.0
1701,10568,10994,1.0
1702,10853,10994,2.0
1703,11429,10994,1.0
1704,11725,10994,1.0
1705,12421,10994,1.0
1706,12845,10994,1.0
1707,14148,10994,1.0
1708,3044,2045,1.0
1709,3180,2045,1.0
1710,7734,2045,1.0
1711,3044,2618,1.0
1712,3044,3471,3.0
1713,3185,3471,1.0
1714,3186,3471,1.0
1715,3329,3471,1.0
1716,3044,3899,1.0
1717,3189,3899,1.0
1718,3330,3899,1.0
1719,3332,3899,1.0
1720,3044,3906,1.0
1721,3044,6601,1.0
1722,7026,6601,3.0
1723,7453,6601,1.0
1724,7466,6601,1.0
1725,11857,6601,1.0
1726,3045,3472,1.0
1727,3617,3472,1.0
1728,3045,8867,1.0
1729,6753,8867,1.0
1730,7734,8867,2.0
1731,8157,8867,1.0
1732,8583,8867,1.0
1733,8584,8867,6.0
1734,8585,8867,2.0
1735,8722,8867,1.0
1736,8724,8867,3.0
1737,8725,8867,5.0
1738,8726,8867,1.0
1739,8727,8867,1.0
1740,8734,8867,1.0
1741,8869,8867,1.0
1742,8983,8867,1.0
1743,9006,8867,1.0
1744,9007,8867,1.0
1745,9009,8867,1.0
1746,9010,8867,5.0
1747,9011,8867,1.0
1748,9013,8867,1.0
1749,9014,8867,2.0
1750,9017,8867,1.0
1751,9151,8867,1.0
1752,9154,8867,1.0
1753,9157,8867,1.0
1754,9436,8867,1.0
1755,9575,8867,1.0
1756,9576,8867,1.0
1757,9577,8867,3.0
1758,9580,8867,1.0
1759,9604,8867,1.0
1760,9719,8867,1.0
1761,9720,8867,1.0
1762,9728,8867,1.0
1763,10152,8867,1.0
1764,10291,8867,1.0
1765,11842,8867,2.0
1766,11843,8867,1.0
1767,15419,8867,1.0
1768,3045,13013,1.0
1769,11880,13013,1.0
1770,12446,13013,1.0
1771,12576,13013,1.0
1772,14578,13013,1.0
1773,15282,13013,1.0
1774,17537,13013,1.0
1775,3046,2192,1.0
1776,3046,6755,1.0
1777,6331,6755,1.0
1778,6613,6755,1.0
1779,7466,6755,1.0
1780,3184,7575,1.0
1781,8278,7575,2.0
1782,3185,10161,1.0
1783,8835,10161,1.0
1784,8885,10161,1.0
1785,9164,10161,2.0
1786,9733,10161,1.0
1787,9752,10161,1.0
1788,9818,10161,1.0
1789,9874,10161,1.0
1790,10162,10161,1.0
1791,10288,10161,1.0
1792,10304,10161,1.0
1793,10444,10161,1.0
1794,10610,10161,1.0
1795,10876,10161,2.0
1796,11013,10161,1.0
1797,11158,10161,2.0
1798,11295,10161,1.0
1799,11860,10161,1.0
1800,12274,10161,1.0
1801,3186,3609,1.0
1802,3327,3609,1.0
1803,3614,3609,1.0
1804,3186,3614,1.0
1805,3339,3614,1.0
1806,3609,3614,1.0
1807,3186,4465,1.0
1808,3330,4465,1.0
1809,3186,5328,1.0
1810,5045,5328,2.0
1811,5470,5328,1.0
1812,5892,5328,1.0
1813,3186,5470,1.0
1814,3481,5470,1.0
1815,5328,5470,3.0
1816,5611,5470,1.0
1817,5614,5470,1.0
1818,5615,5470,2.0
1819,5753,5470,1.0
1820,6035,5470,1.0
1821,6038,5470,1.0
1822,6326,5470,1.0
1823,6609,5470,1.0
1824,6610,5470,1.0
1825,7594,5470,1.0
1826,7602,5470,1.0
1827,8166,5470,1.0
1828,8600,5470,1.0
1829,8720,5470,1.0
1830,3186,5603,1.0
1831,3186,6988,1.0
1832,5569,6988,1.0
1833,5967,6988,1.0
1834,6565,6988,2.0
1835,6683,6988,3.0
1836,6705,6988,1.0
1837,6845,6988,11.0
1838,6846,6988,7.0
1839,6847,6988,6.0
1840,6852,6988,1.0
1841,6857,6988,1.0
1842,6976,6988,1.0
1843,6989,6988,16.0
1844,6990,6988,1.0
1845,6995,6988,3.0
1846,7115,6988,1.0
1847,7130,6988,3.0
1848,7131,6988,3.0
1849,7273,6988,6.0
1850,7276,6988,1.0
1851,7415,6988,1.0
1852,7421,6988,2.0
1853,7428,6988,2.0
1854,7565,6988,2.0
1855,7698,6988,1.0
1856,7986,6988,1.0
1857,7988,6988,2.0
1858,7991,6988,2.0
1859,7992,6988,1.0
1860,8126,6988,3.0
1861,8128,6988,2.0
1862,8138,6988,1.0
1863,8268,6988,2.0
1864,8279,6988,1.0
1865,8281,6988,1.0
1866,8416,6988,1.0
1867,8429,6988,1.0
1868,8551,6988,1.0
1869,8552,6988,1.0
1870,8691,6988,2.0
1871,8696,6988,1.0
1872,9678,6988,1.0
1873,9713,6988,1.0
1874,10289,6988,1.0
1875,3186,8268,1.0
1876,6565,8268,4.0
1877,6684,8268,1.0
1878,6847,8268,1.0
1879,6988,8268,4.0
1880,7258,8268,2.0
1881,7270,8268,1.0
1882,7273,8268,1.0
1883,7542,8268,1.0
1884,7554,8268,1.0
1885,7702,8268,1.0
1886,7705,8268,1.0
1887,7708,8268,1.0
1888,7734,8268,1.0
1889,7983,8268,3.0
1890,7986,8268,1.0
1891,7991,8268,3.0
1892,8127,8268,2.0
1893,8128,8268,10.0
1894,8141,8268,1.0
1895,8242,8268,1.0
1896,8269,8268,4.0
1897,8270,8268,3.0
1898,8271,8268,4.0
1899,8273,8268,1.0
1900,8275,8268,2.0
1901,8281,8268,2.0
1902,8407,8268,2.0
1903,8409,8268,1.0
1904,8410,8268,3.0
1905,8411,8268,2.0
1906,8412,8268,1.0
1907,8418,8268,1.0
1908,8551,8268,4.0
1909,8553,8268,1.0
1910,8554,8268,1.0
1911,8692,8268,1.0
1912,8693,8268,2.0
1913,8694,8268,3.0
1914,8695,8268,2.0
1915,8696,8268,4.0
1916,8697,8268,2.0
1917,8814,8268,1.0
1918,8830,8268,1.0
1919,8834,8268,1.0
1920,8981,8268,1.0
1921,9099,8268,1.0
1922,9376,8268,2.0
1923,9666,8268,1.0
1924,9678,8268,4.0
1925,10102,8268,1.0
1926,10418,8268,1.0
1927,3190,6171,1.0
1928,6035,6171,1.0
1929,3190,9010,1.0
1930,7996,9010,1.0
1931,8307,9010,1.0
1932,8866,9010,2.0
1933,8867,9010,3.0
1934,9009,9010,1.0
1935,9011,9010,2.0
1936,9151,9010,1.0
1937,9152,9010,1.0
1938,9434,9010,2.0
1939,9575,9010,1.0
1940,9577,9010,1.0
1941,9581,9010,1.0
1942,9740,9010,1.0
1943,10030,9010,1.0
1944,10291,9010,1.0
1945,10594,9010,1.0
1946,11013,9010,1.0
1947,14292,9010,1.0
1948,3190,9164,1.0
1949,6846,9164,1.0
1950,7432,9164,2.0
1951,7728,9164,1.0
1952,8012,9164,1.0
1953,8033,9164,1.0
1954,8170,9164,1.0
1955,8592,9164,1.0
1956,8602,9164,1.0
1957,8842,9164,1.0
1958,8876,9164,1.0
1959,8877,9164,4.0
1960,8878,9164,1.0
1961,8880,9164,2.0
1962,8882,9164,1.0
1963,8884,9164,2.0
1964,9009,9164,1.0
1965,9019,9164,1.0
1966,9020,9164,3.0
1967,9021,9164,1.0
1968,9024,9164,2.0
1969,9029,9164,1.0
1970,9160,9164,2.0
1971,9161,9164,2.0
1972,9162,9164,2.0
1973,9163,9164,2.0
1974,9165,9164,2.0
1975,9166,9164,1.0
1976,9173,9164,2.0
1977,9175,9164,1.0
1978,9445,9164,1.0
1979,9447,9164,1.0
1980,9448,9164,2.0
1981,9452,9164,2.0
1982,9577,9164,1.0
1983,9582,9164,1.0
1984,9587,9164,1.0
1985,9589,9164,1.0
1986,9590,9164,3.0
1987,9591,9164,1.0
1988,9592,9164,2.0
1989,9593,9164,2.0
1990,9733,9164,1.0
1991,9734,9164,1.0
1992,9866,9164,1.0
1993,9869,9164,1.0
1994,9870,9164,2.0
1995,9876,9164,2.0
1996,10005,9164,1.0
1997,10012,9164,1.0
1998,10018,9164,2.0
1999,10019,9164,1.0
2000,10022,9164,1.0
2001,10023,9164,1.0
2002,10029,9164,1.0
2003,10037,9164,1.0
2004,10156,9164,1.0
2005,10158,9164,1.0
2006,10161,9164,1.0
2007,10304,9164,3.0
2008,10305,9164,1.0
2009,10452,9164,1.0
2010,10566,9164,2.0
2011,10584,9164,3.0
2012,10587,9164,2.0
2013,10866,9164,1.0
2014,10869,9164,3.0
2015,10872,9164,1.0
2016,10875,9164,1.0
2017,10893,9164,1.0
2018,11000,9164,1.0
2019,11010,9164,1.0
2020,11154,9164,1.0
2021,11165,9164,1.0
2022,11296,9164,1.0
2023,11437,9164,1.0
2024,11878,9164,1.0
2025,12032,9164,1.0
2026,12738,9164,1.0
2027,13000,9164,1.0
2028,13011,9164,1.0
2029,13979,9164,1.0
2030,3191,3334,1.0
2031,3477,3334,3.0
2032,3191,6607,1.0
2033,4885,6607,1.0
2034,6611,6607,1.0
2035,7039,6607,1.0
2036,7179,6607,1.0
2037,7604,6607,1.0
2038,9018,6607,1.0
2039,9151,6607,1.0
2040,9175,6607,1.0
2041,11135,6607,1.0
2042,11138,6607,1.0
2043,11414,6607,1.0
2044,13692,6607,2.0
2045,3192,3332,2.0
2046,3899,3332,1.0
2047,3302,2592,1.0
2048,3302,3448,1.0
2049,3450,3448,3.0
2050,3590,3448,5.0
2051,4040,3448,1.0
2052,3302,6989,1.0
2053,5705,6989,4.0
2054,6117,6989,1.0
2055,6565,6989,1.0
2056,6717,6989,2.0
2057,6845,6989,3.0
2058,6846,6989,4.0
2059,6847,6989,13.0
2060,6857,6989,1.0
2061,6988,6989,13.0
2062,7129,6989,3.0
2063,7130,6989,4.0
2064,7131,6989,2.0
2065,7273,6989,2.0
2066,7277,6989,1.0
2067,7705,6989,1.0
2068,8127,6989,1.0
2069,8128,6989,2.0
2070,8138,6989,2.0
2071,8142,6989,1.0
2072,8268,6989,2.0
2073,8276,6989,1.0
2074,8283,6989,3.0
2075,8416,6989,1.0
2076,8551,6989,1.0
2077,8691,6989,3.0
2078,8692,6989,1.0
2079,8695,6989,2.0
2080,8696,6989,3.0
2081,8830,6989,1.0
2082,14697,6989,1.0
2083,3318,2763,1.0
2084,3327,4885,1.0
2085,5316,4885,1.0
2086,6177,4885,1.0
2087,3328,2751,1.0
2088,3329,6752,1.0
2089,5893,6752,1.0
2090,6035,6752,1.0
2091,6178,6752,1.0
2092,6325,6752,1.0
2093,6329,6752,1.0
2094,6583,6752,1.0
2095,6608,6752,4.0
2096,6609,6752,4.0
2097,6610,6752,6.0
2098,6611,6752,4.0
2099,6747,6752,3.0
2100,6893,6752,1.0
2101,6895,6752,1.0
2102,7034,6752,2.0
2103,7176,6752,1.0
2104,7179,6752,1.0
2105,7456,6752,2.0
2106,7458,6752,3.0
2107,7462,6752,1.0
2108,7463,6752,1.0
2109,7466,6752,1.0
2110,8584,6752,1.0
2111,8594,6752,1.0
2112,9024,6752,1.0
2113,9451,6752,1.0
2114,10292,6752,1.0
2115,10588,6752,1.0
2116,10896,6752,1.0
2117,3335,3617,1.0
2118,3477,3617,1.0
2119,3450,3338,1.0
2120,3477,3339,1.0
2121,3477,4185,1.0
2122,3481,5743,1.0
2123,3481,5752,1.0
2124,4332,5752,1.0
2125,5470,5752,1.0
2126,5608,5752,1.0
2127,5750,5752,1.0
2128,5892,5752,1.0
2129,5893,5752,1.0
2130,8456,5752,1.0
2131,3481,9024,1.0
2132,6752,9024,1.0
2133,7323,9024,1.0
2134,8032,9024,1.0
2135,8171,9024,1.0
2136,8172,9024,1.0
2137,8271,9024,1.0
2138,8314,9024,1.0
2139,8596,9024,2.0
2140,8739,9024,1.0
2141,8879,9024,2.0
2142,8881,9024,1.0
2143,8884,9024,1.0
2144,8982,9024,1.0
2145,9006,9024,1.0
2146,9019,9024,1.0
2147,9020,9024,1.0
2148,9021,9024,1.0
2149,9164,9024,3.0
2150,9166,9024,1.0
2151,9430,9024,1.0
2152,9448,9024,1.0
2153,9449,9024,1.0
2154,9589,9024,1.0
2155,9591,9024,1.0
2156,9592,9024,1.0
2157,9893,9024,1.0
2158,10850,9024,1.0
2159,11459,9024,1.0
2160,11699,9024,1.0
2161,11709,9024,1.0
2162,11983,9024,1.0
2163,14401,9024,1.0
2164,14576,9024,1.0
2165,16688,9024,1.0
2166,3482,3599,1.0
2167,3590,4294,1.0
2168,5577,4294,1.0
2169,7993,4294,1.0
2170,8275,4294,2.0
2171,3590,4586,2.0
2172,3590,5436,1.0
2173,7702,5436,1.0
2174,8281,5436,2.0
2175,3590,5717,1.0
2176,7705,5717,1.0
2177,3590,8139,1.0
2178,5856,8139,1.0
2179,6684,8139,1.0
2180,6717,8139,5.0
2181,6989,8139,3.0
2182,7428,8139,1.0
2183,7714,8139,1.0
2184,7716,8139,1.0
2185,7986,8139,1.0
2186,7993,8139,3.0
2187,7995,8139,1.0
2188,7997,8139,4.0
2189,7999,8139,3.0
2190,8128,8139,2.0
2191,8137,8139,3.0
2192,8138,8139,4.0
2193,8140,8139,1.0
2194,8142,8139,1.0
2195,8280,8139,2.0
2196,8281,8139,5.0
2197,8283,8139,1.0
2198,8284,8139,1.0
2199,8417,8139,1.0
2200,8418,8139,1.0
2201,8421,8139,3.0
2202,8555,8139,2.0
2203,8565,8139,1.0
2204,8590,8139,1.0
2205,8692,8139,2.0
2206,8707,8139,3.0
2207,9157,8139,1.0
2208,9376,8139,1.0
2209,9410,8139,1.0
2210,9429,8139,1.0
2211,9724,8139,1.0
2212,10280,8139,1.0
2213,10540,8139,1.0
2214,10572,8139,2.0
2215,10588,8139,1.0
2216,12386,8139,2.0
2217,12671,8139,1.0
2218,3590,8695,1.0
2219,5752,8695,1.0
2220,6684,8695,1.0
2221,6845,8695,1.0
2222,6988,8695,1.0
2223,6989,8695,1.0
2224,7252,8695,1.0
2225,7270,8695,3.0
2226,7297,8695,1.0
2227,7438,8695,1.0
2228,7574,8695,2.0
2229,7716,8695,1.0
2230,7984,8695,1.0
2231,7992,8695,1.0
2232,7996,8695,1.0
2233,8125,8695,3.0
2234,8126,8695,1.0
2235,8127,8695,1.0
2236,8128,8695,2.0
2237,8129,8695,1.0
2238,8130,8695,1.0
2239,8131,8695,2.0
2240,8135,8695,1.0
2241,8137,8695,1.0
2242,8139,8695,1.0
